159,284,191,284,191,298,159,298
189,284,210,284,210,298,189,298
211,285,222,285,222,298,211,298
224,284,239,284,239,298,224,298
167,258,184,258,184,272,167,272
185,258,201,258,201,274,185,274
203,258,219,258,219,273,203,273
221,258,237,258,237,274,221,274
240,258,256,258,256,273,240,273
325,283,364,283,364,298,325,298
364,284,384,284,384,298,364,298
247,284,262,284,262,298,247,298
263,284,287,284,287,298,263,298
287,284,305,284,305,298,287,298
307,285,320,285,320,297,307,297
263,258,279,258,279,273,263,273
281,258,297,258,297,273,281,273
299,258,316,258,316,272,299,272
321,258,340,258,340,274,321,274
344,258,361,258,361,273,344,273
363,258,379,258,379,273,363,273
