334,180,351,180,351,206,334,206
352,179,368,179,368,206,352,206
369,181,385,181,385,205,369,205
386,181,416,181,416,207,386,207
211,179,225,179,225,208,211,208
228,181,246,181,246,207,228,207
251,181,268,181,268,207,251,207
271,179,289,179,289,207,271,207
292,179,309,179,309,207,292,207
311,182,326,182,326,206,311,206
241,133,256,133,256,159,241,159
258,133,275,133,275,160,258,160
276,133,293,133,293,159,276,159
293,133,312,133,312,159,293,159
317,133,333,133,333,160,317,160
335,133,351,133,351,160,335,160
377,133,393,133,393,160,377,160
