147,225,163,225,163,251,147,251
164,225,180,225,180,251,164,251
265,225,282,225,282,251,265,251
283,225,301,225,301,251,283,251
303,225,319,225,319,251,303,251
320,225,336,225,336,253,320,253
337,226,359,226,359,253,337,253
305,175,321,175,321,205,305,205
323,175,339,175,339,206,323,206
187,225,222,225,222,251,187,251
223,225,240,225,240,251,223,251
243,225,259,225,259,251,243,251
170,177,184,177,184,203,170,203
187,175,203,175,203,205,187,205
205,175,221,175,221,204,205,204
223,175,239,175,239,204,223,204
241,175,257,175,257,205,241,205
259,176,276,176,276,205,259,205
191,129,208,129,208,154,191,154
213,129,231,129,231,154,213,154
232,129,248,129,248,156,232,156
250,129,267,129,267,156,250,156
269,129,284,129,284,156,269,156
286,129,304,129,304,156,286,156
306,129,314,129,314,154,306,154
