256,202,273,202,273,236,256,236
163,203,170,203,170,234,163,234
170,203,190,203,190,234,170,234
212,202,227,202,227,235,212,235
229,202,246,202,246,235,229,235
274,202,292,202,292,235,274,235
192,203,210,203,210,234,192,234
300,203,317,203,317,234,300,234
320,204,336,204,336,232,320,232
128,256,144,256,144,290,128,290
242,256,259,256,259,291,242,291
280,256,297,256,297,290,280,290
218,256,234,256,234,290,218,290
344,256,361,256,361,290,344,290
364,257,380,257,380,288,364,288
382,256,400,256,400,289,382,289
110,257,126,257,126,290,110,290
173,257,191,257,191,290,173,290
261,258,278,258,278,288,261,288
298,258,318,258,318,289,298,289
320,257,336,257,336,290,320,290
154,259,172,259,172,288,154,288
198,259,216,259,216,290,198,290
188,312,205,312,205,342,188,342
235,312,242,312,242,340,235,340
302,312,313,312,313,343,302,343
148,313,168,313,168,339,148,339
168,312,188,312,188,342,168,342
206,312,224,312,224,343,206,343
244,312,253,312,253,343,244,343
256,312,266,312,266,342,256,342
268,312,277,312,277,342,268,342
314,312,326,312,326,343,314,343
328,312,346,312,346,343,328,343
