245,126,286,126,286,138,245,138
245,141,259,141,259,153,245,153
263,141,331,141,331,153,263,153
225,249,291,249,291,281,225,281
295,249,362,249,362,279,295,279
364,249,492,249,492,278,364,278
46,451,121,451,121,470,46,470
128,450,145,450,145,470,128,470
151,450,247,450,247,471,151,471
254,451,279,451,279,470,254,470
287,450,352,450,352,472,287,472
360,450,456,450,456,470,360,470
146,478,293,478,293,496,146,496
302,482,346,482,346,497,302,497
148,536,208,536,208,553,148,553
213,537,268,537,268,552,213,552
273,538,290,538,290,553,273,553
296,535,347,535,347,553,296,553
