346,142,383,142,383,154,346,154
387,141,441,141,441,155,387,155
243,222,267,222,267,236,243,236
272,222,283,222,283,236,272,236
288,223,299,223,299,236,288,236
243,237,255,237,255,249,243,249
305,250,258,250,258,236,305,236
42,413,117,413,117,435,42,435
124,414,141,414,141,434,124,434
149,413,243,413,243,437,149,437
251,414,276,414,276,434,251,434
284,414,350,414,350,437,284,437
357,415,452,415,452,434,357,434
142,442,290,442,290,461,142,461
297,446,342,446,342,461,297,461
131,499,190,499,190,517,131,517
196,501,250,501,250,518,196,518
255,502,273,502,273,517,255,517
278,501,364,501,364,518,278,518
