196,87,236,87,236,99,196,99
245,86,273,86,273,99,245,99
278,86,304,86,304,99,278,99
195,102,236,102,236,115,195,115
242,101,281,101,281,115,242,115
195,117,264,117,264,130,195,130
268,117,323,117,323,130,268,130
195,132,264,132,264,144,195,144
277,132,332,132,332,144,277,144
176,248,241,248,241,275,176,275
243,249,323,249,323,275,243,275
327,248,409,248,409,276,327,276
412,248,496,248,496,275,412,275
45,443,119,443,119,463,45,463
127,443,144,443,144,464,127,464
151,443,245,443,245,464,151,464
252,443,278,443,278,462,252,462
287,443,353,443,353,465,287,465
360,443,455,443,455,463,360,463
145,473,292,473,292,491,145,491
299,476,345,476,345,491,299,491
