206,130,243,130,243,143,206,143
207,144,243,144,243,156,207,156
248,144,309,144,309,156,248,156
206,156,231,156,231,167,206,167
236,156,260,156,260,169,236,169
264,156,288,156,288,169,264,169
206,168,244,168,244,182,206,182
248,168,297,168,297,182,248,182
393,198,455,198,455,210,393,210
394,210,394,210,394,210,394,210
394,210,487,210,487,224,394,224
44,400,120,400,120,421,44,421
127,399,127,399,127,399,127,399
126,401,143,401,143,419,126,419
150,400,245,400,245,422,150,422
253,401,278,401,278,420,253,420
286,401,351,401,351,421,286,421
359,400,359,400,359,400,359,400
359,400,359,400,359,400,359,400
359,400,455,400,455,420,359,420
145,430,292,430,292,446,145,446
299,431,344,431,344,447,299,447
