42,142,126,142,126,162,42,162
129,142,164,142,164,161,129,161
166,140,236,144,235,163,166,159
42,160,110,160,110,180,42,180
112,161,149,161,149,180,112,180
149,161,169,161,169,178,149,178
172,161,208,161,208,180,172,180
266,450,344,450,344,469,266,469
345,450,393,450,393,468,345,468
393,452,426,449,427,465,394,467
266,468,312,468,312,484,266,484
314,468,346,468,346,484,314,484
349,468,432,468,432,484,349,484
434,468,482,468,482,485,434,485
266,484,466,484,466,501,266,501
61,728,134,728,134,754,61,754
144,729,197,729,197,754,144,754
388,990,444,990,444,1012,388,1012
64,992,120,992,120,1012,64,1012
37,1289,92,1289,92,1308,37,1308
94,1289,146,1289,146,1309,94,1309
149,1289,217,1289,217,1309,149,1309
37,1308,106,1308,106,1326,37,1326
106,1307,147,1309,146,1325,106,1323
309,1580,358,1580,358,1596,309,1596
361,1580,416,1580,416,1597,361,1597
421,1580,453,1580,453,1596,421,1596
454,1580,469,1580,469,1594,454,1594
308,1597,381,1597,381,1617,308,1617
382,1597,472,1597,472,1617,382,1617
308,1616,376,1616,376,1633,308,1633
378,1616,437,1616,437,1634,378,1634
148,1809,241,1809,241,1830,148,1830
109,1810,144,1810,144,1828,109,1828
242,1810,280,1810,280,1829,242,1829
108,1826,162,1826,162,1849,108,1849
165,1829,224,1829,224,1848,165,1848
229,1829,306,1829,306,1849,229,1849
310,1865,365,1865,365,1885,310,1885
368,1865,406,1865,406,1886,368,1886
408,1863,446,1865,445,1887,406,1885
310,1885,346,1885,346,1905,310,1905
349,1886,369,1886,369,1902,349,1902
373,1886,412,1886,412,1905,373,1905
309,1905,346,1905,346,1924,309,1924
350,1905,398,1905,398,1925,350,1925
124,1973,180,1973,180,2000,124,2000
17,2121,484,2121,484,2166,17,2166
