57,174,153,174,153,190,57,190
254,184,301,184,301,200,254,200
305,184,334,184,334,200,305,200
336,184,366,184,366,201,336,201
57,192,118,190,118,206,57,208
119,191,183,191,183,209,119,209
254,201,335,201,335,218,254,218
57,208,113,208,113,226,57,226
116,209,144,209,144,221,116,221
256,217,313,217,313,236,256,236
313,220,358,220,358,232,313,232
81,756,125,756,125,777,81,777
132,758,186,758,186,772,132,772
313,761,381,761,381,786,313,786
385,761,444,761,444,785,385,785
58,954,440,954,440,996,58,996
372,1290,388,1290,388,1304,372,1304
392,1290,430,1290,430,1304,392,1304
433,1290,464,1290,464,1305,433,1305
244,1422,334,1425,333,1454,243,1451
405,1423,489,1423,489,1453,405,1453
336,1425,402,1425,402,1453,336,1453
