109,73,153,73,153,97,109,97
158,73,268,73,268,98,158,98
273,73,340,73,340,98,273,98
344,74,396,72,398,96,345,99
241,349,424,349,424,433,241,433
77,350,238,350,238,429,77,429
80,434,181,434,181,457,80,457
219,435,358,435,358,457,219,457
365,436,432,436,432,457,365,457
186,437,213,437,213,457,186,457
387,469,454,467,455,493,388,495
352,470,382,470,382,496,352,496
213,629,274,629,274,652,213,652
276,628,322,628,322,653,276,653
182,629,208,629,208,650,182,650
177,913,324,913,324,940,177,940
384,929,409,929,409,941,384,941
174,1486,321,1486,321,1513,174,1513
382,1501,409,1501,409,1514,382,1514
176,2050,324,2050,324,2077,176,2077
384,2066,409,2066,409,2078,384,2078
