89,121,125,121,125,138,89,138
128,121,166,121,166,138,128,138
89,141,106,141,106,160,89,160
110,141,175,141,175,160,110,160
330,404,365,404,365,421,330,421
373,404,444,404,444,422,373,422
330,422,440,422,440,443,330,443
329,443,402,443,402,462,329,462
76,698,113,698,113,717,76,717
118,698,229,698,229,718,118,718
74,718,162,718,162,738,74,738
164,718,236,718,236,738,164,738
93,738,144,738,144,758,93,758
74,740,94,740,94,758,74,758
148,740,184,740,184,758,148,758
185,740,221,740,221,758,185,758
74,757,110,757,110,778,74,778
112,760,150,760,150,778,112,778
321,1258,392,1258,392,1278,321,1278
394,1260,448,1260,448,1278,394,1278
57,1266,121,1266,121,1292,57,1292
125,1268,169,1268,169,1290,125,1290
322,1280,358,1280,358,1298,322,1298
360,1280,380,1280,380,1298,360,1298
382,1280,453,1280,453,1298,382,1298
56,1290,128,1290,128,1314,56,1314
322,1300,381,1300,381,1320,322,1320
384,1300,438,1300,438,1320,384,1320
337,2054,408,2054,408,2074,337,2074
298,2056,333,2056,333,2073,298,2073
297,2073,376,2073,376,2093,297,2093
226,2160,369,2160,369,2200,226,2200
