36,176,65,176,65,193,36,193
65,176,101,176,101,194,65,194
104,176,141,176,141,194,104,194
141,176,180,176,180,194,141,194
362,232,405,232,405,245,362,245
332,422,365,422,365,441,332,441
368,422,456,422,456,442,368,442
300,738,356,738,356,758,300,758
241,740,293,740,293,757,241,757
240,756,342,756,342,776,240,776
369,1284,404,1284,404,1302,369,1302
406,1284,426,1284,426,1304,406,1304
309,1285,364,1285,364,1302,309,1302
298,1302,349,1302,349,1321,298,1321
353,1302,432,1302,432,1321,353,1321
297,1836,432,1836,432,1877,297,1877
