37,174,109,174,109,193,37,193
38,192,90,192,90,210,38,210
92,192,162,192,162,210,92,210
162,192,213,192,213,210,162,210
38,210,93,210,93,226,38,226
97,210,148,210,148,229,97,229
150,210,224,210,224,229,150,229
49,690,100,690,100,709,49,709
102,690,152,690,152,706,102,706
28,692,44,692,44,706,28,706
102,708,173,707,173,726,102,728
28,709,45,709,45,726,28,726
49,709,100,709,100,728,49,728
28,726,61,726,61,745,28,745
65,726,100,726,100,745,65,745
102,726,179,726,179,743,102,743
394,956,428,956,428,976,394,976
356,957,390,957,390,974,356,974
356,974,410,974,410,993,356,993
414,974,465,974,465,993,414,993
357,993,406,993,406,1012,357,1012
412,993,462,993,462,1012,412,1012
357,1010,406,1010,406,1030,357,1030
410,1012,460,1012,460,1028,410,1028
133,1274,185,1276,185,1295,132,1293
57,1276,74,1276,74,1290,57,1290
77,1276,128,1276,128,1292,77,1292
57,1293,90,1293,90,1312,57,1312
93,1293,161,1293,161,1313,93,1313
110,1310,198,1310,198,1328,110,1328
57,1312,89,1312,89,1330,57,1330
92,1312,108,1312,108,1329,92,1329
93,1329,177,1329,177,1349,93,1349
57,1330,90,1330,90,1348,57,1348
56,1854,106,1854,106,1873,56,1873
110,1854,176,1854,176,1873,110,1873
54,1873,108,1873,108,1890,54,1890
109,1873,180,1873,180,1892,109,1892
377,2088,410,2088,410,2108,377,2108
338,2089,373,2089,373,2106,338,2106
340,2106,372,2106,372,2124,340,2124
375,2106,443,2106,443,2125,375,2125
339,2124,389,2122,389,2142,340,2144
393,2125,444,2125,444,2142,393,2142
340,2142,392,2142,392,2162,340,2162
393,2142,477,2142,477,2162,393,2162
