109,102,153,102,153,126,109,126
158,102,268,102,268,128,158,128
273,102,338,102,338,128,273,128
345,102,397,102,397,126,345,126
77,381,237,381,237,458,77,458
241,382,424,382,424,461,241,461
80,463,180,465,179,487,79,485
220,464,357,464,357,485,220,485
365,465,432,465,432,485,365,485
186,466,212,466,212,485,186,485
388,497,454,497,454,522,388,522
350,498,382,498,382,524,350,524
164,656,188,656,188,677,164,677
194,656,249,656,249,678,194,678
270,654,342,654,342,680,270,680
36,889,147,936,126,988,14,940
139,910,225,908,225,927,140,930
104,1001,191,964,201,989,114,1025
373,1106,413,1106,413,1126,373,1126
346,1108,365,1108,365,1124,346,1124
346,1125,434,1125,434,1144,346,1144
346,1144,418,1144,418,1162,346,1162
140,1496,162,1496,162,1514,140,1514
166,1496,201,1496,201,1514,166,1514
205,1496,242,1496,242,1514,205,1514
201,1765,229,1765,229,1785,201,1785
229,1765,292,1765,292,1784,229,1784
50,2017,100,2017,100,2037,50,2037
104,2017,154,2017,154,2037,104,2037
157,2017,209,2017,209,2036,157,2036
49,2036,100,2036,100,2054,49,2054
104,2036,137,2036,137,2054,104,2054
141,2036,193,2036,193,2056,141,2056
84,2305,122,2305,122,2325,84,2325
126,2305,210,2305,210,2326,126,2326
57,2306,78,2306,78,2324,57,2324
