42,116,158,116,158,137,42,137
41,138,140,138,140,161,41,161
142,138,201,138,201,161,142,161
304,189,342,189,342,210,304,210
345,188,426,188,426,210,345,210
430,188,470,188,470,210,430,210
304,212,430,212,430,233,304,233
28,352,78,307,171,411,121,456
331,356,399,318,454,417,385,455
76,794,228,794,228,833,76,833
401,818,458,818,458,837,401,837
365,820,397,820,397,834,365,834
364,838,450,838,450,854,364,854
102,1382,152,1382,152,1401,102,1401
46,1384,100,1384,100,1400,46,1400
48,1402,98,1402,98,1421,48,1421
104,1402,142,1402,142,1420,104,1420
144,1402,182,1402,182,1421,144,1421
357,1417,406,1417,406,1434,357,1434
409,1417,442,1417,442,1436,409,1436
176,1449,228,1412,293,1500,241,1538
146,1874,248,1874,248,1904,146,1904
61,1876,138,1876,138,1902,61,1902
64,1902,114,1902,114,1930,64,1930
118,1905,213,1905,213,1930,118,1930
62,1933,112,1933,112,1960,62,1960
120,1933,173,1933,173,1961,120,1961
345,1940,392,1940,392,1962,345,1962
401,1940,453,1940,453,1964,401,1964
17,2056,94,2056,94,2142,17,2142
56,2166,441,2168,441,2213,55,2211
