139,96,195,94,196,115,140,117
69,96,130,96,130,114,69,114
70,116,126,116,126,136,70,136
132,115,216,117,215,136,131,134
70,136,108,136,108,156,70,156
112,136,189,136,189,157,112,157
336,138,374,138,374,158,336,158
385,138,425,138,425,158,385,158
429,138,468,138,468,157,429,157
69,156,128,156,128,174,69,174
132,156,156,156,156,176,132,176
336,158,390,158,390,180,336,180
398,160,469,160,469,180,398,180
74,248,162,248,162,273,74,273
76,274,113,274,113,294,76,294
120,274,177,274,177,294,120,294
77,296,113,296,113,314,77,314
120,296,172,296,172,314,120,314
377,332,388,332,388,337,377,337
334,636,413,636,413,660,334,660
364,661,444,661,444,686,364,686
336,662,360,662,360,685,336,685
46,1198,125,1198,125,1218,46,1218
128,1198,185,1198,185,1218,128,1218
48,1218,148,1218,148,1240,48,1240
154,1220,176,1220,176,1238,154,1238
180,1220,230,1220,230,1238,180,1238
401,1250,420,1250,420,1266,401,1266
67,1810,102,1818,97,1840,62,1832
104,1812,154,1812,154,1836,104,1836
30,2045,322,2045,322,2126,30,2126
368,2046,470,2046,470,2090,368,2090
328,2052,358,2052,358,2078,328,2078
