277,172,372,172,372,190,277,190
129,172,200,172,200,198,129,198
62,173,125,173,125,197,62,197
61,200,172,200,172,226,61,226
230,696,296,696,296,721,230,721
230,722,257,722,257,745,230,745
260,722,373,722,373,748,260,748
230,748,318,748,318,773,230,773
43,1268,76,1270,75,1290,41,1287
82,1269,117,1269,117,1286,82,1286
120,1270,170,1270,170,1289,120,1289
44,1288,132,1288,132,1304,44,1304
366,1306,409,1306,409,1322,366,1322
240,1842,280,1842,280,1868,240,1868
284,1842,380,1842,380,1868,284,1868
240,1869,312,1869,312,1892,240,1892
317,1869,382,1869,382,1893,317,1893
270,1894,413,1894,413,1921,270,1921
241,1897,265,1897,265,1916,241,1916
20,1936,62,1936,62,1958,20,1958
65,1936,110,1936,110,1960,65,1960
18,1961,104,1961,104,1986,18,1986
20,1989,53,1989,53,2010,20,2010
94,1992,157,1992,157,2068,94,2068
7,2242,490,2240,490,2287,8,2289
