189,81,228,81,228,96,189,96
230,81,254,81,254,94,230,94
257,81,305,81,305,94,257,94
305,81,357,81,357,96,305,96
189,96,213,96,213,109,189,109
216,96,252,96,252,109,216,109
253,96,280,96,280,109,253,109
282,96,332,96,332,109,282,109
336,96,373,96,373,109,336,109
269,109,296,109,296,122,269,122
189,110,202,110,202,124,189,124
210,110,238,110,238,122,210,122
240,110,265,110,265,124,240,124
300,110,337,110,337,122,300,122
340,110,366,110,366,122,340,122
189,124,226,124,226,137,189,137
230,124,256,124,256,137,230,137
260,124,284,124,284,137,260,137
285,124,326,124,326,137,285,137
326,124,376,124,376,137,326,137
189,137,213,137,213,150,189,150
214,137,258,137,258,152,214,152
44,408,118,408,118,428,44,428
125,408,145,408,145,428,125,428
150,407,227,409,226,431,150,429
225,408,246,408,246,428,225,428
253,408,280,408,280,428,253,428
286,408,353,408,353,430,286,430
360,408,456,408,456,428,360,428
144,434,301,435,301,456,143,454
298,438,345,436,346,454,298,457
