97,133,185,133,185,157,97,157
193,133,216,133,216,156,193,156
224,134,266,134,266,156,224,156
266,133,310,133,310,157,266,157
310,133,333,133,333,156,310,156
341,133,409,133,409,157,341,157
148,156,214,156,214,178,148,178
224,157,266,157,266,178,224,178
266,156,354,156,354,178,266,178
68,656,109,656,109,676,68,676
113,654,194,654,194,678,113,678
197,654,261,654,261,678,197,678
261,654,305,654,305,677,261,677
262,654,484,654,484,701,262,701
13,673,116,673,116,700,13,700
114,673,196,673,196,700,114,700
198,674,261,674,261,698,198,698
265,946,312,946,312,970,265,970
317,946,362,946,362,970,317,970
141,949,208,949,208,970,141,970
214,949,261,949,261,970,214,970
110,968,177,970,177,994,110,992
177,969,221,969,221,993,177,993
302,969,393,969,393,993,302,993
229,970,296,970,296,993,229,993
169,1497,318,1497,318,1521,169,1521
324,1498,384,1498,384,1521,324,1521
40,1500,164,1500,164,1521,40,1521
389,1498,450,1498,450,1522,389,1522
133,1517,260,1520,259,1545,132,1542
348,1518,389,1518,389,1542,348,1542
34,1521,129,1521,129,1542,34,1542
265,1521,324,1521,324,1542,265,1542
330,1521,346,1521,346,1538,330,1538
389,1520,461,1520,461,1544,389,1544
397,2257,465,2257,465,2272,397,2272
397,2270,446,2270,446,2285,397,2285
55,2360,137,2356,138,2382,56,2386
138,2358,249,2358,249,2384,138,2384
249,2358,320,2358,320,2381,249,2381
321,2358,464,2358,464,2382,321,2382
32,2362,53,2362,53,2384,32,2384
