109,102,153,102,153,126,109,126
158,102,268,102,268,128,158,128
273,102,338,102,338,128,273,128
345,102,397,102,397,126,345,126
77,381,237,381,237,458,77,458
241,382,424,382,424,461,241,461
80,463,180,465,179,487,79,485
220,464,357,464,357,485,220,485
365,465,432,465,432,485,365,485
186,466,212,466,212,485,186,485
388,497,454,497,454,522,388,522
350,498,382,498,382,524,350,524
164,656,188,656,188,677,164,677
194,656,249,656,249,678,194,678
272,656,342,656,342,680,272,680
44,953,116,953,116,972,44,972
373,956,424,956,424,976,373,976
428,956,476,956,476,972,428,972
42,970,96,970,96,990,42,990
373,973,425,973,425,993,373,993
426,973,477,973,477,993,426,993
373,992,456,992,456,1010,373,1010
374,1009,441,1009,441,1028,374,1028
26,1518,78,1518,78,1538,26,1538
26,1537,78,1537,78,1556,26,1556
80,1537,149,1537,149,1556,80,1556
28,1554,94,1554,94,1574,28,1574
96,1556,130,1556,130,1573,96,1573
381,1674,432,1674,432,1693,381,1693
381,1693,469,1693,469,1711,381,1711
260,1706,276,1706,276,1720,260,1720
297,2052,316,2052,316,2070,297,2070
316,2052,334,2052,334,2068,316,2068
338,2052,405,2052,405,2072,338,2072
404,2052,421,2052,421,2066,404,2066
296,2070,312,2070,312,2088,296,2088
313,2070,330,2070,330,2089,313,2089
333,2070,384,2070,384,2086,333,2086
386,2070,405,2070,405,2085,386,2085
408,2070,460,2070,460,2089,408,2089
297,2088,330,2088,330,2106,297,2106
333,2088,386,2088,386,2106,333,2106
387,2088,455,2087,456,2105,388,2107
296,2106,348,2106,348,2125,296,2125
349,2106,384,2106,384,2125,349,2125
388,2106,458,2106,458,2126,388,2126
