82,145,99,145,99,173,82,173
102,145,118,145,118,174,102,174
166,145,183,145,183,174,166,174
186,145,202,145,202,173,186,173
131,145,147,145,147,173,131,173
149,145,164,145,164,172,149,172
222,145,239,145,239,174,222,174
241,145,257,145,257,174,241,174
259,145,275,145,275,173,259,173
203,145,220,145,220,172,203,172
119,165,122,165,122,171,119,171
154,193,173,193,173,219,154,219
177,194,195,194,195,219,177,219
118,195,135,195,135,217,118,217
136,194,152,194,152,219,136,219
200,194,218,194,218,220,200,220
219,194,243,194,243,219,219,219
