151,178,199,178,199,195,151,195
205,178,236,178,236,194,205,194
244,178,291,178,291,195,244,195
297,178,329,178,329,194,297,194
152,197,205,197,205,214,152,214
211,197,242,197,242,213,211,213
246,196,263,196,263,213,246,213
269,197,283,197,283,213,269,213
289,197,337,197,337,213,289,213
152,215,183,215,183,230,152,230
189,214,220,214,220,230,189,230
226,214,280,214,280,232,226,232
220,438,245,438,245,454,220,454
250,437,282,437,282,452,250,452
220,456,311,456,311,473,220,473
92,704,195,704,195,727,92,727
212,703,252,703,252,728,212,728
28,987,131,987,131,1027,28,1027
140,985,211,985,211,1029,140,1029
216,986,316,986,316,1028,216,1028
324,986,396,986,396,1026,324,1026
402,984,474,984,474,1028,402,1028
213,1244,241,1244,241,1256,213,1256
245,1242,272,1242,272,1256,245,1256
277,1243,318,1243,318,1256,277,1256
404,1271,488,1271,488,1283,404,1283
