29,127,71,127,71,143,29,143
76,128,91,128,91,144,76,144
98,127,163,127,163,144,98,144
169,127,200,127,200,145,169,145
30,146,62,146,62,161,30,161
68,145,116,145,116,162,68,162
123,146,220,146,220,162,123,162
29,163,128,163,128,179,29,179
133,163,240,163,240,179,133,179
378,158,400,158,400,176,378,176
405,158,462,158,462,176,405,176
212,214,227,214,227,228,212,228
230,215,256,215,256,229,230,229
262,215,302,215,302,229,262,229
213,231,254,231,254,245,213,245
258,231,278,231,278,244,258,244
234,340,275,340,275,353,234,353
283,339,309,339,309,353,283,353
234,354,260,354,260,367,234,367
265,354,290,354,290,368,265,368
244,679,301,679,301,697,244,697
311,679,329,679,329,698,311,698
242,699,280,699,280,719,242,719
285,699,351,699,351,719,285,719
243,721,309,721,309,740,243,740
102,981,138,981,138,997,102,997
151,980,185,980,185,996,151,996
102,998,153,998,153,1015,102,1015
162,998,197,998,197,1015,162,1015
52,1277,217,1277,217,1302,52,1302
225,1278,251,1278,251,1301,225,1301
54,1509,157,1509,157,1551,54,1551
163,1509,366,1509,366,1552,163,1552
