194,74,212,74,212,87,194,87
216,74,232,74,232,88,216,88
234,74,251,74,251,89,234,89
276,74,293,74,293,89,276,89
299,74,315,74,315,87,299,87
317,74,333,74,333,89,317,89
257,74,273,74,273,89,257,89
121,99,137,99,137,114,121,114
139,99,157,99,157,114,139,114
200,99,216,99,216,115,200,115
324,99,340,99,340,114,324,114
364,99,395,99,395,114,364,114
160,100,180,100,180,115,160,115
182,100,198,100,198,115,182,115
245,100,262,100,262,115,245,115
264,100,279,100,279,115,264,115
280,100,298,100,298,115,280,115
304,100,321,100,321,114,304,114
223,101,242,101,242,114,223,114
347,101,364,101,364,114,347,114
395,101,402,101,402,114,395,114
