199,249,210,249,210,273,199,273
294,253,302,253,302,261,294,261
209,257,225,257,225,274,209,274
223,258,237,258,237,274,223,274
235,259,251,259,251,274,235,274
249,259,265,259,265,275,249,275
264,260,276,260,276,274,264,274
286,259,302,259,302,274,286,274
274,260,288,260,288,275,274,275
301,261,313,261,313,274,301,274
209,307,233,307,233,331,209,331
281,310,298,310,298,329,281,329
242,313,268,313,268,330,242,330
265,313,282,313,282,330,265,330
230,314,245,314,245,329,230,329
297,317,305,317,305,327,297,327
