220,84,238,84,238,107,220,107
397,84,414,84,414,106,397,106
416,84,430,84,430,108,416,108
446,84,459,84,459,106,446,106
243,84,261,84,261,106,243,106
380,84,396,84,396,106,380,106
184,84,200,84,200,104,184,104
332,84,344,84,344,106,332,106
432,84,445,84,445,107,432,107
201,84,217,84,217,106,201,106
345,85,352,85,352,105,345,105
273,86,280,86,280,105,273,105
281,86,290,86,290,105,281,105
262,88,270,88,270,105,262,105
293,88,301,88,301,106,293,106
316,88,330,88,330,106,316,106
304,89,313,89,313,105,304,105
