194,85,238,85,238,100,194,100
242,85,273,85,273,100,242,100
277,85,304,85,304,100,277,100
196,101,236,101,236,114,196,114
240,101,281,101,281,116,240,116
196,116,264,116,264,130,196,130
266,116,322,116,322,130,266,130
196,132,274,132,274,146,196,146
276,132,342,132,342,146,276,146
176,246,324,246,324,277,176,277
325,248,410,248,410,277,325,277
412,248,494,248,494,276,412,276
152,442,228,445,227,467,151,464
45,444,120,444,120,462,45,462
126,444,146,444,146,464,126,464
225,444,248,444,248,464,225,464
254,444,281,444,281,462,254,462
286,444,353,444,353,466,286,466
360,444,457,444,457,464,360,464
145,470,301,470,301,492,145,492
299,474,346,472,347,490,300,492
