108,106,152,106,152,130,108,130
158,106,266,106,266,130,158,130
272,106,338,106,338,130,272,130
343,107,395,104,397,127,344,131
238,380,425,385,423,470,236,465
76,386,240,386,240,464,76,464
78,466,180,466,180,490,78,490
218,465,356,468,355,492,217,489
186,468,212,468,212,490,186,490
364,468,430,468,430,488,364,488
388,502,456,502,456,528,388,528
350,504,382,504,382,526,350,526
176,656,198,656,198,676,176,676
208,656,278,656,278,678,208,678
282,656,330,656,330,680,282,680
72,916,126,916,126,936,72,936
132,916,168,916,168,936,132,936
170,916,194,916,194,934,170,934
72,934,180,934,180,954,72,954
80,1450,164,1450,164,1470,80,1470
42,1452,76,1452,76,1468,42,1468
408,1458,458,1458,458,1478,408,1478
362,1460,406,1460,406,1478,362,1478
42,1468,112,1468,112,1488,42,1488
118,1468,188,1468,188,1488,118,1488
362,1478,428,1478,428,1496,362,1496
334,2038,394,2038,394,2060,334,2060
396,2038,430,2038,430,2058,396,2058
434,2038,468,2038,468,2058,434,2058
48,2042,78,2042,78,2062,48,2062
78,2042,168,2042,168,2062,78,2062
170,2042,216,2042,216,2062,170,2062
334,2056,418,2056,418,2076,334,2076
48,2060,134,2060,134,2080,48,2080
