169,288,222,288,222,306,169,306
229,288,280,288,280,304,229,304
282,288,340,288,340,306,282,306
212,305,356,305,356,325,212,325
170,306,204,306,204,322,170,322
170,324,260,324,260,344,170,344
233,557,254,557,254,572,233,572
50,826,100,826,100,845,50,845
102,826,176,826,176,844,102,844
50,844,117,844,117,862,50,862
119,845,186,841,187,861,120,864
50,861,133,861,133,881,50,881
137,862,188,862,188,881,137,881
50,880,101,880,101,898,50,898
352,880,450,880,450,900,352,900
102,881,138,881,138,898,102,898
141,881,194,881,194,900,141,900
249,1408,297,1408,297,1425,249,1425
296,1408,312,1408,312,1425,296,1425
313,1408,418,1408,418,1426,313,1426
41,1422,96,1422,96,1442,41,1442
102,1422,156,1422,156,1441,102,1441
249,1425,328,1425,328,1444,249,1444
330,1425,409,1425,409,1442,330,1442
41,1441,110,1441,110,1461,41,1461
113,1441,172,1441,172,1461,113,1461
249,1442,310,1442,310,1458,249,1458
314,1443,377,1441,377,1459,314,1461
380,1442,429,1442,429,1461,380,1461
249,1460,328,1460,328,1478,249,1478
330,1460,364,1460,364,1476,330,1476
264,1681,284,1681,284,1698,264,1698
