37,125,121,125,121,150,37,150
124,125,170,125,170,150,124,150
172,125,236,125,236,150,172,150
36,152,93,152,93,174,36,174
94,152,181,152,181,174,94,174
182,152,253,152,253,176,182,176
330,165,369,165,369,185,330,185
372,164,453,164,453,188,372,188
330,186,409,186,409,210,330,210
354,212,445,212,445,232,354,232
330,213,350,213,350,230,330,230
9,440,492,440,492,485,9,485
189,673,229,673,229,688,189,688
232,673,258,673,258,689,232,689
232,686,278,686,278,702,232,702
189,688,229,688,229,704,189,704
413,689,460,689,460,708,413,708
44,925,118,925,118,945,44,945
150,924,228,926,227,948,150,946
224,925,246,925,246,945,224,945
253,925,280,925,280,945,253,945
286,925,352,925,352,948,286,948
358,925,456,925,456,945,358,945
125,926,145,926,145,945,125,945
144,951,300,951,300,973,144,973
298,954,345,954,345,973,298,973
