182,168,249,168,249,186,182,186
253,168,272,168,272,186,253,186
274,168,341,168,341,188,274,188
162,169,180,169,180,184,162,184
162,186,246,186,246,205,162,205
253,186,321,186,321,204,253,204
200,204,253,204,253,222,200,222
254,204,274,204,274,222,254,222
276,204,332,204,332,222,276,222
161,205,197,205,197,221,161,221
320,274,388,274,388,300,320,300
60,689,148,689,148,709,60,709
150,689,202,689,202,708,150,708
61,708,214,707,214,726,61,728
60,726,128,726,128,745,60,745
129,726,170,726,170,745,129,745
302,1001,334,1001,334,1017,302,1017
351,1001,435,1001,435,1019,351,1019
437,1001,476,1001,476,1018,437,1018
302,1018,354,1018,354,1038,302,1038
354,1020,392,1020,392,1037,354,1037
393,1020,444,1020,444,1038,393,1038
304,1036,336,1036,336,1056,304,1056
337,1038,401,1038,401,1056,337,1056
70,1226,110,1226,110,1246,70,1246
116,1226,137,1226,137,1246,116,1246
141,1225,205,1225,205,1249,141,1249
69,1248,152,1248,152,1270,69,1270
156,1248,225,1248,225,1270,156,1270
182,1269,274,1269,274,1293,182,1293
69,1272,132,1272,132,1292,69,1292
137,1272,178,1272,178,1293,137,1293
101,1340,160,1340,160,1353,101,1353
124,1429,138,1429,138,1441,124,1441
101,1473,140,1473,140,1485,101,1485
357,1473,373,1473,373,1485,357,1485
357,1494,373,1494,373,1506,357,1506
61,1532,116,1532,116,1553,61,1553
388,1532,444,1532,444,1553,388,1553
