342,169,377,169,377,188,342,188
381,169,438,169,438,186,381,186
341,186,370,186,370,202,341,202
376,186,410,186,410,205,376,205
342,205,414,205,414,224,342,224
118,433,177,433,177,452,118,452
80,434,113,434,113,453,80,453
80,452,114,452,114,472,80,472
117,452,204,452,204,470,117,470
80,469,185,469,185,489,80,489
52,756,145,756,145,776,52,776
153,805,181,805,181,820,153,820
184,805,226,805,226,820,184,820
354,1008,376,1008,376,1029,354,1029
384,1008,456,1008,456,1028,384,1028
90,1258,152,1258,152,1281,90,1281
65,1261,85,1261,85,1278,65,1278
65,1281,125,1281,125,1301,65,1301
130,1281,200,1281,200,1302,130,1302
324,1534,357,1534,357,1553,324,1553
358,1534,402,1534,402,1553,358,1553
394,1552,450,1552,450,1572,394,1572
324,1553,390,1553,390,1570,324,1570
322,1570,373,1570,373,1589,322,1589
374,1570,450,1570,450,1589,374,1589
