108,102,152,102,152,126,108,126
158,102,266,102,266,126,158,126
272,102,338,102,338,126,272,126
344,104,395,100,397,123,346,127
78,384,242,384,242,460,78,460
240,384,426,384,426,464,240,464
78,462,180,462,180,486,78,486
218,461,358,465,357,488,217,485
186,464,212,464,212,486,186,486
364,462,432,466,431,487,363,484
388,498,456,498,456,526,388,526
350,500,382,500,382,524,350,524
176,656,200,656,200,676,176,676
206,656,278,656,278,678,206,678
282,656,332,656,332,678,282,678
77,838,184,892,158,942,52,889
166,926,258,926,258,946,166,946
184,1007,292,1022,289,1043,181,1029
370,1132,388,1132,388,1156,370,1156
398,1134,436,1134,436,1152,398,1152
370,1152,404,1152,404,1174,370,1174
94,1464,132,1464,132,1484,94,1484
132,1464,170,1464,170,1484,132,1484
58,1466,92,1466,92,1482,58,1482
300,1466,384,1466,384,1486,300,1486
94,1482,162,1482,162,1504,94,1504
58,1484,88,1484,88,1500,58,1500
162,1484,180,1484,180,1504,162,1504
300,1484,392,1484,392,1506,300,1506
58,1500,94,1500,94,1520,58,1520
96,1500,190,1500,190,1522,96,1522
388,1738,418,1738,418,1758,388,1758
242,1990,278,1990,278,2010,242,2010
280,1990,318,1990,318,2010,280,2010
318,1990,370,1990,370,2010,318,2010
372,1990,408,1990,408,2010,372,2010
242,2008,310,2008,310,2028,242,2028
316,2008,432,2008,432,2028,316,2028
242,2026,310,2026,310,2044,242,2044
312,2026,368,2026,368,2046,312,2046
368,2026,428,2026,428,2046,368,2046
44,2288,94,2288,94,2308,44,2308
98,2288,150,2288,150,2308,98,2308
152,2288,186,2288,186,2306,152,2306
118,2304,188,2304,188,2324,118,2324
44,2306,118,2306,118,2324,44,2324
44,2324,114,2324,114,2344,44,2344
116,2324,194,2324,194,2344,116,2344
