108,68,152,68,152,92,108,92
158,68,266,68,266,92,158,92
272,68,338,68,338,92,272,92
344,70,396,70,396,92,344,92
76,348,242,348,242,426,76,426
241,346,425,352,423,433,238,427
77,428,179,428,179,452,77,452
218,427,356,431,355,455,217,451
184,430,212,430,212,452,184,452
364,430,430,430,430,452,364,452
388,464,456,464,456,492,388,492
350,466,382,466,382,490,350,490
182,630,235,626,237,650,184,653
260,628,356,628,356,652,260,652
152,630,174,630,174,650,152,650
66,888,158,888,158,908,66,908
110,1004,202,1004,202,1118,110,1118
334,1430,412,1430,412,1450,334,1450
414,1430,434,1430,434,1450,414,1450
60,1434,96,1434,96,1456,60,1456
100,1434,178,1434,178,1454,100,1454
332,1450,372,1450,372,1470,332,1470
372,1450,410,1450,410,1472,372,1472
414,1450,458,1450,458,1470,414,1470
60,1454,128,1454,128,1476,60,1476
134,1458,168,1458,168,1472,134,1472
29,1581,138,1611,117,1688,8,1659
392,1604,491,1618,479,1695,380,1680
62,2002,122,2002,122,2022,62,2022
134,2002,188,2002,188,2022,134,2022
64,2021,103,2024,101,2043,62,2040
102,2022,170,2022,170,2042,102,2042
64,2044,100,2044,100,2064,64,2064
104,2044,170,2044,170,2064,104,2064
318,2288,356,2288,356,2308,318,2308
364,2288,386,2288,386,2308,364,2308
388,2287,476,2287,476,2307,388,2307
318,2308,380,2308,380,2330,318,2330
