30,132,120,132,120,154,30,154
122,132,176,132,176,154,122,154
180,134,234,134,234,154,180,154
104,152,178,152,178,174,104,174
28,154,98,154,98,172,28,172
180,154,220,154,220,172,180,172
28,172,104,172,104,194,28,194
110,172,194,172,194,192,110,192
198,172,234,172,234,192,198,192
28,192,56,192,56,212,28,212
62,192,98,192,98,212,62,212
100,191,229,191,229,211,100,211
66,414,116,414,116,432,66,432
118,414,170,414,170,432,118,432
172,414,238,414,238,434,172,434
64,432,82,432,82,450,64,450
83,432,185,432,185,452,83,452
188,432,240,432,240,452,188,452
64,450,100,450,100,470,64,470
99,451,149,448,150,467,100,470
156,450,220,450,220,468,156,468
64,470,146,470,146,490,64,490
150,470,204,470,204,488,150,488
282,710,340,710,340,732,282,732
344,710,384,710,384,732,344,732
388,710,446,710,446,732,388,732
282,730,324,730,324,752,282,752
324,732,416,732,416,754,324,754
418,732,466,732,466,752,418,752
84,994,144,994,144,1016,84,1016
150,994,206,994,206,1016,150,1016
210,994,266,994,266,1016,210,1016
272,994,328,994,328,1016,272,1016
334,994,372,994,372,1016,334,1016
374,996,418,996,418,1014,374,1014
34,1242,70,1242,70,1262,34,1262
70,1242,124,1242,124,1264,70,1264
126,1242,182,1242,182,1264,126,1264
184,1242,240,1242,240,1264,184,1264
34,1262,88,1262,88,1282,34,1282
90,1262,228,1262,228,1282,90,1282
74,1282,130,1282,130,1302,74,1302
132,1282,192,1282,192,1302,132,1302
192,1282,246,1282,246,1302,192,1302
52,1284,70,1284,70,1300,52,1300
256,1342,412,1342,412,1352,256,1352
252,1366,260,1366,260,1376,252,1376
264,1366,320,1366,320,1378,264,1378
320,1366,352,1366,352,1376,320,1376
354,1366,396,1366,396,1378,354,1378
398,1366,412,1366,412,1376,398,1376
248,1388,290,1388,290,1398,248,1398
294,1388,318,1388,318,1400,294,1400
320,1388,350,1388,350,1400,320,1400
354,1388,378,1388,378,1400,354,1400
380,1388,388,1388,388,1398,380,1398
390,1388,412,1388,412,1398,390,1398
246,1412,270,1412,270,1424,246,1424
272,1412,294,1412,294,1420,272,1420
296,1412,310,1412,310,1420,296,1420
310,1412,342,1412,342,1422,310,1422
344,1412,390,1412,390,1422,344,1422
242,1434,260,1434,260,1446,242,1446
260,1434,330,1434,330,1444,260,1444
334,1434,366,1434,366,1444,334,1444
262,1458,278,1458,278,1470,262,1470
282,1458,320,1458,320,1468,282,1468
322,1458,394,1458,394,1468,322,1468
242,1482,266,1482,266,1494,242,1494
270,1482,302,1482,302,1494,270,1494
304,1482,328,1482,328,1492,304,1492
330,1482,364,1482,364,1490,330,1490
254,1504,288,1504,288,1516,254,1516
306,1506,318,1506,318,1514,306,1514
352,1506,378,1506,378,1514,352,1514
378,1506,394,1506,394,1514,378,1514
280,1572,374,1572,374,1594,280,1594
378,1572,452,1572,452,1592,378,1592
278,1592,316,1592,316,1612,278,1612
360,1592,472,1592,472,1614,360,1614
318,1594,358,1594,358,1612,318,1612
52,1838,90,1838,90,1860,52,1860
94,1838,156,1838,156,1860,94,1860
158,1838,198,1838,198,1860,158,1860
156,1858,178,1858,178,1880,156,1880
52,1860,90,1860,90,1880,52,1880
94,1860,154,1860,154,1880,94,1880
52,1880,140,1880,140,1902,52,1902
96,2124,150,2124,150,2144,96,2144
158,2124,214,2124,214,2144,158,2144
218,2124,276,2124,276,2144,218,2144
280,2124,336,2124,336,2144,280,2144
342,2124,402,2124,402,2144,342,2144
