108,106,152,106,152,130,108,130
158,106,266,106,266,130,158,130
272,106,338,106,338,130,272,130
343,108,395,104,397,127,344,131
238,380,425,385,423,470,236,465
76,386,240,386,240,464,76,464
78,466,180,466,180,490,78,490
218,465,356,468,355,492,217,489
186,468,212,468,212,490,186,490
364,468,430,468,430,490,364,490
388,502,456,502,456,528,388,528
350,504,382,504,382,528,350,528
176,656,198,656,198,676,176,676
206,656,278,656,278,678,206,678
284,656,332,656,332,682,284,682
194,1027,291,1038,289,1058,192,1048
60,1060,98,1060,98,1108,60,1108
78,1130,190,1130,190,1150,78,1150
366,1550,384,1550,384,1570,366,1570
388,1550,428,1550,428,1570,388,1570
374,2028,450,2028,450,2048,374,2048
324,2030,362,2030,362,2048,324,2048
324,2048,396,2048,396,2068,324,2068
322,2300,376,2300,376,2318,322,2318
380,2300,434,2300,434,2318,380,2318
322,2318,356,2318,356,2338,322,2338
358,2318,396,2318,396,2338,358,2338
398,2318,462,2318,462,2340,398,2340
