137,133,260,133,260,170,137,170
96,136,126,136,126,166,96,166
137,170,237,170,237,205,137,205
93,172,126,172,126,205,93,205
94,204,225,202,225,241,94,244
16,274,132,274,132,402,16,402
333,764,370,764,370,781,333,781
381,764,441,764,441,780,381,780
46,767,137,767,137,786,46,786
333,781,405,781,405,801,333,801
406,781,486,781,486,801,406,801
38,1353,121,1353,121,1370,38,1370
332,1353,453,1353,453,1381,332,1381
292,1354,322,1354,322,1382,292,1382
222,1520,252,1520,252,1544,222,1544
178,1529,212,1529,212,1549,178,1549
178,1550,240,1550,240,1565,178,1565
8,1569,486,1569,486,1613,8,1613
