30,137,88,137,88,157,30,157
92,137,110,137,110,157,92,157
112,137,176,137,176,157,112,157
317,188,333,188,333,205,317,205
337,188,389,188,389,206,337,206
393,188,429,188,429,208,393,208
316,206,417,206,417,225,316,225
93,229,225,215,228,241,96,255
313,396,366,396,366,414,313,414
372,396,426,396,426,414,372,414
314,414,369,414,369,433,314,433
372,414,426,414,426,432,372,432
314,432,348,432,348,452,314,452
349,432,368,432,368,450,349,450
373,432,409,432,409,450,373,450
166,665,210,665,210,689,166,689
215,665,350,665,350,690,215,690
65,930,336,930,336,972,65,972
185,1194,268,1194,268,1210,185,1210
374,1209,420,1209,420,1228,374,1228
420,1209,468,1209,468,1228,420,1228
185,1210,233,1210,233,1225,185,1225
237,1210,276,1210,276,1225,237,1225
228,1264,293,1264,293,1280,228,1280
297,1286,337,1286,337,1301,297,1301
308,1302,354,1302,354,1317,308,1317
354,1357,476,1357,476,1386,354,1386
