108,106,152,106,152,130,108,130
158,106,266,106,266,130,158,130
272,106,338,106,338,130,272,130
343,108,395,104,397,127,344,131
238,382,424,382,424,468,238,468
76,386,240,386,240,464,76,464
78,466,180,466,180,490,78,490
218,465,356,468,355,492,217,489
186,468,212,468,212,490,186,490
364,468,430,468,430,488,364,488
388,502,456,502,456,528,388,528
350,504,382,504,382,528,350,528
176,656,198,656,198,676,176,676
206,656,262,656,262,678,206,678
284,656,332,656,332,682,284,682
56,938,116,938,116,970,56,970
54,968,164,968,164,1002,54,1002
292,1144,370,1144,370,1166,292,1166
374,1144,470,1144,470,1166,374,1166
292,1166,370,1166,370,1186,292,1186
374,1166,432,1166,432,1186,374,1186
316,1186,422,1186,422,1208,316,1208
292,1188,312,1188,312,1208,292,1208
292,1206,330,1206,330,1228,292,1228
336,1206,440,1206,440,1228,336,1228
54,1476,72,1476,72,1494,54,1494
86,1476,166,1476,166,1494,86,1494
54,1492,88,1492,88,1512,54,1512
148,1492,236,1492,236,1514,148,1514
90,1494,142,1494,142,1512,90,1512
342,1704,404,1704,404,1734,342,1734
342,1734,450,1734,450,1770,342,1770
236,1968,292,1968,292,1996,236,1996
306,1968,334,1968,334,1994,306,1994
340,1968,398,1968,398,1996,340,1996
194,1970,226,1970,226,1990,194,1990
191,1994,351,1994,351,2022,191,2022
358,1996,442,1996,442,2024,358,2024
194,2022,282,2022,282,2052,194,2052
288,2022,358,2022,358,2052,288,2052
74,2280,128,2280,128,2312,74,2312
